player_name,pitch_type,result,release_speed,description,count,outs_when_up
"Bumgarner, Madison",FC,B,86.1,blocked_ball,0-2,2
"Bumgarner, Madison",FF,S,92.7,foul,0-2,2
"Bumgarner, Madison",FF,S,92.1,foul,0-2,2
"Bumgarner, Madison",CU,S,74.2,foul,0-2,2
"Bumgarner, Madison",FF,S,90.9,foul,0-2,2
"Bumgarner, Madison",FF,S,90.7,called_strike,0-1,2
"Bumgarner, Madison",FC,S,84.5,foul,0-0,2
"Bumgarner, Madison",FC,B,84.7,ball,3-1,2
"Bumgarner, Madison",FF,B,91.6,ball,2-1,2
"Bumgarner, Madison",FF,B,91.3,ball,1-1,2
"Bumgarner, Madison",FC,S,85.6,foul,1-0,2
"Bumgarner, Madison",FC,B,86.5,ball,0-0,2
"Bumgarner, Madison",CU,X,74.8,hit_into_play,1-1,1
"Bumgarner, Madison",FF,B,91.8,ball,0-1,1
"Bumgarner, Madison",SI,S,91.3,called_strike,0-0,1
"Bumgarner, Madison",FC,X,85.4,hit_into_play,0-1,0
"Bumgarner, Madison",FF,S,91.4,called_strike,0-0,0
"Bumgarner, Madison",FF,X,92.8,hit_into_play,0-1,2
"Bumgarner, Madison",FF,S,92.6,called_strike,0-0,2
"Bumgarner, Madison",FF,B,92.9,ball,3-2,2
"Bumgarner, Madison",FF,S,92.4,foul,3-2,2
"Bumgarner, Madison",FF,S,93.1,foul,3-2,2
"Bumgarner, Madison",FF,B,93.2,ball,2-2,2
"Bumgarner, Madison",FC,S,86.7,foul,2-1,2
"Bumgarner, Madison",CU,B,77.8,ball,1-1,2
"Bumgarner, Madison",FF,S,92.8,called_strike,1-0,2
"Bumgarner, Madison",FF,B,92.9,ball,0-0,2
"Bumgarner, Madison",FF,S,92.5,swinging_strike,3-2,1
"Bumgarner, Madison",FF,S,92.5,swinging_strike,3-1,1
"Bumgarner, Madison",FF,B,92.6,ball,2-1,1
"Bumgarner, Madison",CU,B,76.6,ball,1-1,1
"Bumgarner, Madison",FC,S,86.3,swinging_strike,1-0,1
"Bumgarner, Madison",FF,B,92.9,ball,0-0,1
"Bumgarner, Madison",FF,X,91.6,hit_into_play,0-2,0
"Bumgarner, Madison",FF,S,91.1,foul,0-2,0
"Bumgarner, Madison",FF,S,91,called_strike,0-1,0
"Bumgarner, Madison",SL,S,85.8,called_strike,0-0,0
"Bumgarner, Madison",FC,X,85.6,hit_into_play,2-1,2
"Bumgarner, Madison",FF,B,92.1,ball,1-1,2
"Bumgarner, Madison",FF,B,91.2,ball,0-1,2
"Bumgarner, Madison",FC,S,83.5,called_strike,0-0,2
"Bumgarner, Madison",FF,X,92,hit_into_play,0-0,2
"Bumgarner, Madison",FC,X,86.3,hit_into_play,1-1,1
"Bumgarner, Madison",CU,B,76,ball,0-1,1
"Bumgarner, Madison",FF,S,91.8,called_strike,0-0,1
"Bumgarner, Madison",FF,S,93,called_strike,1-2,0
"Bumgarner, Madison",FC,B,86.7,ball,0-2,0
"Bumgarner, Madison",FF,S,91.5,foul,0-1,0
"Bumgarner, Madison",FC,S,86,foul,0-0,0
"Bumgarner, Madison",FF,X,92,hit_into_play,1-2,2
"Bumgarner, Madison",FC,B,86.3,ball,0-2,2
"Bumgarner, Madison",FF,S,91.5,called_strike,0-1,2
"Bumgarner, Madison",FC,S,84.4,swinging_strike,0-0,2
"Bumgarner, Madison",FC,S,86.4,swinging_strike,1-2,1
"Bumgarner, Madison",FF,S,92.1,foul,1-1,1
"Bumgarner, Madison",FF,B,92.3,ball,0-1,1
"Bumgarner, Madison",FF,S,92.1,foul,0-0,1
"Bumgarner, Madison",FF,X,92,hit_into_play,0-1,0
"Bumgarner, Madison",FF,S,91.2,called_strike,0-0,0
"Bumgarner, Madison",CU,S,75,called_strike,1-2,2
"Bumgarner, Madison",FF,B,91.7,ball,0-2,2
"Bumgarner, Madison",FC,S,85.6,swinging_strike,0-1,2
"Bumgarner, Madison",SI,S,92.6,called_strike,0-0,2
"Bumgarner, Madison",FF,S,91.7,swinging_strike,1-2,1
"Bumgarner, Madison",CH,S,83.4,foul,1-1,1
"Bumgarner, Madison",FC,S,85.9,foul,1-0,1
"Bumgarner, Madison",FF,B,90.8,ball,0-0,1
"Bumgarner, Madison",FF,X,91.8,hit_into_play,1-0,0
"Bumgarner, Madison",FF,B,93.2,ball,0-0,0
"Bumgarner, Madison",CU,X,75.1,hit_into_play,1-2,0
"Bumgarner, Madison",FF,S,92.2,foul,1-2,0
"Bumgarner, Madison",SI,B,92.4,ball,0-2,0
"Bumgarner, Madison",FC,S,85,foul,0-1,0
"Bumgarner, Madison",FC,S,85.7,called_strike,0-0,0
"Bumgarner, Madison",FF,X,90.5,hit_into_play,1-1,0
"Bumgarner, Madison",FC,S,85.1,swinging_strike,1-0,0
"Bumgarner, Madison",FF,B,90.9,ball,0-0,0
"Bumgarner, Madison",FC,B,84.6,ball,3-2,0
"Bumgarner, Madison",FC,B,85.8,ball,2-2,0
"Bumgarner, Madison",CU,B,75.5,ball,1-2,0
"Bumgarner, Madison",CU,B,76,ball,0-2,0
"Bumgarner, Madison",CH,S,82.4,foul,0-1,0
"Bumgarner, Madison",FF,S,90.4,called_strike,0-0,0
"Bumgarner, Madison",FF,S,91.7,swinging_strike,1-2,2
"Bumgarner, Madison",FF,S,92.6,foul,1-1,2
"Bumgarner, Madison",FF,B,91.8,ball,0-1,2
"Bumgarner, Madison",FC,S,87,called_strike,0-0,2
"Bumgarner, Madison",FC,S,86.8,swinging_strike,3-2,1
"Bumgarner, Madison",FF,S,91.6,foul,3-2,1
"Bumgarner, Madison",FF,B,92.2,ball,2-2,1
"Bumgarner, Madison",FC,B,86.1,ball,1-2,1
"Bumgarner, Madison",FF,S,92.3,foul,1-2,1
"Bumgarner, Madison",SI,S,92.9,foul,1-2,1
"Bumgarner, Madison",SI,S,91.8,swinging_strike,1-1,1
"Bumgarner, Madison",FF,S,92,foul,1-0,1
"Bumgarner, Madison",SI,B,92.9,ball,0-0,1
"Bumgarner, Madison",SI,X,91.5,hit_into_play,3-2,0
"Bumgarner, Madison",FC,B,85.7,ball,2-2,0
"Bumgarner, Madison",FF,S,91.9,called_strike,2-1,0
"Bumgarner, Madison",CU,B,75.4,ball,1-1,0
"Bumgarner, Madison",FF,S,92,foul,1-0,0
"Bumgarner, Madison",FF,B,91.6,ball,0-0,0
"Bumgarner, Madison",FF,X,92.3,hit_into_play,0-0,2
"Bumgarner, Madison",IN,B,74,intent_ball,3-0,2
"Bumgarner, Madison",IN,B,74.3,intent_ball,2-0,2
"Bumgarner, Madison",IN,B,74.6,intent_ball,1-0,2
"Bumgarner, Madison",IN,B,69.4,intent_ball,0-0,2
"Bumgarner, Madison",FC,X,83.7,hit_into_play,1-1,1
"Bumgarner, Madison",FF,B,91,ball,0-1,1
"Bumgarner, Madison",FF,S,93.1,foul,0-0,1
"Bumgarner, Madison",FF,X,90.9,hit_into_play,1-1,0
"Bumgarner, Madison",FC,S,84.9,called_strike,1-0,0
"Bumgarner, Madison",FC,B,87.2,ball,0-0,0
"Bumgarner, Madison",FF,B,91.2,ball,3-0,0
"Bumgarner, Madison",FF,B,91.4,ball,2-0,0
"Bumgarner, Madison",FF,B,91.8,ball,1-0,0
"Bumgarner, Madison",CU,B,73.8,ball,0-0,0
"Bumgarner, Madison",FF,X,92.5,hit_into_play,3-1,2
"Bumgarner, Madison",FF,B,92.2,ball,2-1,2
"Bumgarner, Madison",FF,B,92.8,ball,1-1,2
"Bumgarner, Madison",FF,S,92.8,foul,1-0,2
"Bumgarner, Madison",FF,B,93,ball,0-0,2
"Bumgarner, Madison",FF,S,92.8,swinging_strike,0-2,1
"Bumgarner, Madison",FF,S,93.2,swinging_strike,0-1,1
"Bumgarner, Madison",FF,S,92.9,foul,0-0,1
"Bumgarner, Madison",FF,S,93.1,swinging_strike,0-2,0
"Bumgarner, Madison",FF,S,92.2,swinging_strike,0-1,0
"Bumgarner, Madison",FF,S,92.4,swinging_strike,0-0,0
"Bumgarner, Madison",FC,S,86.9,swinging_strike,3-2,2
"Bumgarner, Madison",FC,S,86.9,foul,3-2,2
"Bumgarner, Madison",FF,B,91.3,ball,2-2,2
"Bumgarner, Madison",FC,S,85.4,foul,2-1,2
"Bumgarner, Madison",FC,B,86.6,ball,1-1,2
"Bumgarner, Madison",CU,B,74.7,ball,0-1,2
"Bumgarner, Madison",FF,S,92.2,foul,0-0,2
"Bumgarner, Madison",CU,X,74.9,hit_into_play,2-2,1
"Bumgarner, Madison",FF,B,92.7,ball,1-2,1
"Bumgarner, Madison",FC,S,86.4,foul,1-1,1
"Bumgarner, Madison",FF,B,92.5,ball,0-1,1
"Bumgarner, Madison",CU,S,77.3,called_strike,0-0,1
"Bumgarner, Madison",FC,X,85.4,hit_into_play,1-1,1
"Bumgarner, Madison",FC,B,85.3,ball,0-1,1
"Bumgarner, Madison",FF,S,91.4,called_strike,0-0,1
"Bumgarner, Madison",FF,X,91,hit_into_play,0-2,0
"Bumgarner, Madison",FF,S,90.3,foul_bunt,0-1,0
"Bumgarner, Madison",FF,S,91.4,called_strike,0-0,0
"Bumgarner, Madison",FC,X,86.1,hit_into_play,1-2,0
"Bumgarner, Madison",FF,B,92.4,ball,0-2,0
"Bumgarner, Madison",CU,S,75.1,foul_tip,0-1,0
"Bumgarner, Madison",FC,S,85.5,called_strike,0-0,0
"Bumgarner, Madison",FC,X,85.8,hit_into_play,0-0,2
"Bumgarner, Madison",FC,X,85.8,hit_into_play,1-1,1
"Bumgarner, Madison",FF,B,91.8,ball,0-1,1
"Bumgarner, Madison",FC,S,87.1,swinging_strike_blocked,0-0,1
"Bumgarner, Madison",FF,S,92.3,swinging_strike,2-2,0
"Bumgarner, Madison",FF,S,92.4,swinging_strike,2-1,0
"Bumgarner, Madison",FF,B,91.8,ball,1-1,0
"Bumgarner, Madison",FC,S,86.1,foul,1-0,0
"Bumgarner, Madison",FF,B,90.6,ball,0-0,0
"Bumgarner, Madison",FC,X,86.3,hit_into_play,1-0,0
"Bumgarner, Madison",FC,B,86.3,ball,0-0,0
"Bumgarner, Madison",FF,S,91.8,called_strike,3-2,2
"Bumgarner, Madison",FF,S,91.5,foul,3-2,2
"Bumgarner, Madison",FC,S,86.2,foul,3-2,2
"Bumgarner, Madison",FC,S,87.5,foul,3-2,2
"Bumgarner, Madison",FF,S,91.4,foul,3-1,2
"Bumgarner, Madison",FC,B,86.7,ball,2-1,2
"Bumgarner, Madison",CU,B,77.2,ball,1-1,2
"Bumgarner, Madison",FF,S,91.6,foul,1-0,2
"Bumgarner, Madison",CH,B,84.5,ball,0-0,2
"Bumgarner, Madison",FF,X,92.1,hit_into_play,2-1,0
"Bumgarner, Madison",CU,B,74.4,ball,1-1,0
"Bumgarner, Madison",FF,S,90.7,foul_tip,1-0,0
"Bumgarner, Madison",FC,B,86.1,ball,0-0,0
"Bumgarner, Madison",FC,B,86.8,ball,3-2,0
"Bumgarner, Madison",CU,S,76.5,foul,3-2,0
"Bumgarner, Madison",CU,B,79.2,ball,2-2,0
"Bumgarner, Madison",FC,S,86.7,called_strike,2-1,0
"Bumgarner, Madison",CU,B,76.1,ball,1-1,0
"Bumgarner, Madison",CH,S,85,called_strike,1-0,0
"Bumgarner, Madison",FF,B,92.5,ball,0-0,0
"Bumgarner, Madison",FF,X,91.9,hit_into_play,2-2,2
"Bumgarner, Madison",FC,B,87.6,ball,1-2,2
"Bumgarner, Madison",FF,S,91.5,called_strike,1-1,2
"Bumgarner, Madison",FC,S,86.6,called_strike,1-0,2
"Bumgarner, Madison",FF,B,91.6,ball,0-0,2
"Bumgarner, Madison",FF,X,91.6,hit_into_play,0-0,1
"Bumgarner, Madison",CU,S,76.8,called_strike,0-2,0
"Bumgarner, Madison",FF,S,90.8,foul,0-1,0
"Bumgarner, Madison",FF,S,91.2,called_strike,0-0,0
"Bumgarner, Madison",FF,X,92.5,hit_into_play,0-0,2
"Bumgarner, Madison",CU,X,77.3,hit_into_play,0-2,1
"Bumgarner, Madison",FF,S,91.8,foul,0-1,1
"Bumgarner, Madison",FC,S,86.7,called_strike,0-0,1
"Bumgarner, Madison",FF,S,92.5,swinging_strike,2-2,0
"Bumgarner, Madison",FF,B,91.4,ball,1-2,0
"Bumgarner, Madison",FC,B,86.2,ball,0-2,0
"Bumgarner, Madison",CU,S,76.7,foul,0-1,0
"Bumgarner, Madison",FF,S,91.8,foul,0-0,0
"Bumgarner, Madison",FC,X,85.8,hit_into_play,3-2,2
"Bumgarner, Madison",FC,S,85.8,swinging_strike,3-1,2
"Bumgarner, Madison",FF,B,91.9,ball,2-1,2
"Bumgarner, Madison",FC,B,86,ball,1-1,2
"Bumgarner, Madison",FC,S,85.6,foul,1-0,2
"Bumgarner, Madison",FC,B,85.5,ball,0-0,2
"Bumgarner, Madison",CU,X,74.9,hit_into_play,1-2,1
"Bumgarner, Madison",CU,S,76.4,foul,1-1,1
"Bumgarner, Madison",FF,S,90.9,called_strike,1-0,1
"Bumgarner, Madison",FF,B,90.8,ball,0-0,1
"Bumgarner, Madison",FF,X,91,hit_into_play,1-0,1
"Bumgarner, Madison",FF,B,92,ball,0-0,1
"Bumgarner, Madison",FF,X,90.7,hit_into_play,1-0,0
"Bumgarner, Madison",FF,B,90,ball,0-0,0
"Bumgarner, Madison",FF,X,91.5,hit_into_play,2-2,0
"Bumgarner, Madison",CU,B,77.1,ball,1-2,0
"Bumgarner, Madison",FF,S,92.2,foul,1-2,0
"Bumgarner, Madison",FC,B,86.1,ball,0-2,0
"Bumgarner, Madison",FC,S,86.1,swinging_strike,0-1,0
"Bumgarner, Madison",FF,S,90.9,called_strike,0-0,0
"Bumgarner, Madison",FF,X,93.2,hit_into_play,0-0,2
"Bumgarner, Madison",FF,S,92.1,swinging_strike,2-2,1
"Bumgarner, Madison",FC,S,86.4,foul,2-2,1
"Bumgarner, Madison",FF,B,91.8,ball,1-2,1
"Bumgarner, Madison",FC,B,88,ball,0-2,1
"Bumgarner, Madison",FF,S,93.2,called_strike,0-1,1
"Bumgarner, Madison",FF,S,92.6,swinging_strike,0-0,1
"Bumgarner, Madison",FF,X,91.8,hit_into_play,1-0,0
"Bumgarner, Madison",FF,B,92.7,ball,0-0,0
"Bumgarner, Madison",FF,X,91.5,hit_into_play,1-1,2
"Bumgarner, Madison",FF,B,92.6,ball,0-1,2
"Bumgarner, Madison",FC,S,86.7,foul,0-0,2
"Bumgarner, Madison",FF,X,93.4,hit_into_play,2-1,2
"Bumgarner, Madison",FF,B,93.6,ball,1-1,2
"Bumgarner, Madison",FF,B,92.5,ball,0-1,2
"Bumgarner, Madison",FF,S,93.2,foul_tip,0-0,2
"Bumgarner, Madison",FF,X,94.1,hit_into_play,0-0,1
"Bumgarner, Madison",FF,X,92.8,hit_into_play,3-2,0
"Bumgarner, Madison",FC,S,88.6,foul,3-2,0
"Bumgarner, Madison",FF,S,93.9,foul,3-2,0
"Bumgarner, Madison",FF,S,93.6,foul,3-2,0
"Bumgarner, Madison",FF,B,92.7,ball,2-2,0
"Bumgarner, Madison",FC,B,87.7,ball,1-2,0
"Bumgarner, Madison",FF,S,92.3,called_strike,1-1,0
"Bumgarner, Madison",FF,S,92.1,called_strike,1-0,0
"Bumgarner, Madison",FC,B,87.3,ball,0-0,0
"Bumgarner, Madison",FF,X,93.4,hit_into_play,0-0,2
"Bumgarner, Madison",CU,X,76.1,hit_into_play,1-2,1
"Bumgarner, Madison",FC,S,86.7,called_strike,1-1,1
"Bumgarner, Madison",FF,B,92.7,ball,0-1,1
"Bumgarner, Madison",CU,S,77.1,called_strike,0-0,1
"Bumgarner, Madison",FF,S,92.8,swinging_strike,1-2,0
"Bumgarner, Madison",FF,B,92.2,ball,0-2,0
"Bumgarner, Madison",CU,S,77.9,swinging_strike,0-1,0
"Bumgarner, Madison",FC,S,86.5,called_strike,0-0,0
"Bumgarner, Madison",FF,X,93.4,hit_into_play,1-0,2
"Bumgarner, Madison",FF,B,92.9,ball,0-0,2
"Bumgarner, Madison",FF,S,92.8,called_strike,3-2,1
"Bumgarner, Madison",FC,B,86.3,ball,2-2,1
"Bumgarner, Madison",CU,S,76.5,foul,2-2,1
"Bumgarner, Madison",FF,B,92.2,ball,1-2,1
"Bumgarner, Madison",FC,S,85.5,foul,1-2,1
"Bumgarner, Madison",CU,B,77,ball,0-2,1
"Bumgarner, Madison",FF,S,92.3,called_strike,0-1,1
"Bumgarner, Madison",FF,S,90.8,called_strike,0-0,1
"Bumgarner, Madison",FF,S,91.1,swinging_strike,0-2,0
"Bumgarner, Madison",FF,S,91,called_strike,0-1,0
"Bumgarner, Madison",FF,S,90.7,called_strike,0-0,0
"Bumgarner, Madison",FC,X,86.6,hit_into_play,0-1,2
"Bumgarner, Madison",FF,S,92.7,called_strike,0-0,2
"Bumgarner, Madison",CH,X,84.5,hit_into_play,0-0,1
"Bumgarner, Madison",FC,X,86.8,hit_into_play,3-2,0
"Bumgarner, Madison",CU,B,76.4,ball,2-2,0
"Bumgarner, Madison",FF,S,92.3,foul,2-1,0
"Bumgarner, Madison",FF,B,91.8,ball,1-1,0
"Bumgarner, Madison",FC,S,86.9,foul,1-0,0
"Bumgarner, Madison",CU,B,76.2,ball,0-0,0
"Bumgarner, Madison",FC,X,88,hit_into_play,1-2,2
"Bumgarner, Madison",FC,B,87.5,ball,0-2,2
"Bumgarner, Madison",FF,S,92.5,called_strike,0-1,2
"Bumgarner, Madison",CU,S,78.2,swinging_strike,0-0,2
"Bumgarner, Madison",FF,S,93.4,called_strike,2-2,1
"Bumgarner, Madison",FF,S,92.8,swinging_strike,2-1,1
"Bumgarner, Madison",FC,S,87.3,foul,2-0,1
"Bumgarner, Madison",FC,B,87.7,ball,1-0,1
"Bumgarner, Madison",FF,B,92.1,ball,0-0,1
"Bumgarner, Madison",CU,X,75.8,hit_into_play,2-2,0
"Bumgarner, Madison",FF,B,91.7,ball,1-2,0
"Bumgarner, Madison",FF,B,92.3,ball,0-2,0
"Bumgarner, Madison",FF,S,91.9,called_strike,0-1,0
"Bumgarner, Madison",FC,S,86.3,swinging_strike,0-0,0
"Bumgarner, Madison",FF,S,92.6,swinging_strike,1-2,2
"Bumgarner, Madison",FC,S,86.8,swinging_strike,1-1,2
"Bumgarner, Madison",FC,B,87.2,ball,0-1,2
"Bumgarner, Madison",FF,S,93.1,called_strike,0-0,2
"Bumgarner, Madison",FF,X,91.9,hit_into_play,1-2,1
"Bumgarner, Madison",FC,S,85.4,called_strike,1-1,1
"Bumgarner, Madison",FF,S,91,called_strike,1-0,1
"Bumgarner, Madison",FF,B,92,ball,0-0,1
"Bumgarner, Madison",CU,X,76.4,hit_into_play,0-1,0
"Bumgarner, Madison",FF,S,91.4,called_strike,0-0,0
"Bumgarner, Madison",FF,X,92.2,hit_into_play,0-2,2
"Bumgarner, Madison",FF,S,91.9,foul,0-1,2
"Bumgarner, Madison",FC,S,86.9,swinging_strike,0-0,2
"Bumgarner, Madison",FF,S,91.9,swinging_strike,1-2,1
"Bumgarner, Madison",CU,B,76.5,ball,0-2,1
"Bumgarner, Madison",CU,S,77.4,called_strike,0-1,1
"Bumgarner, Madison",FC,S,88.2,called_strike,0-0,1
"Bumgarner, Madison",FF,S,92.6,called_strike,2-2,0
"Bumgarner, Madison",FF,B,91.4,ball,1-2,0
"Bumgarner, Madison",FF,S,91.1,foul,1-1,0
"Bumgarner, Madison",FF,B,90.6,ball,0-1,0
"Bumgarner, Madison",FF,S,91.6,called_strike,0-0,0
"Bumgarner, Madison",FF,X,92.7,hit_into_play,3-2,2
"Bumgarner, Madison",FC,S,86.9,foul,3-2,2
"Bumgarner, Madison",CU,B,76.6,ball,2-2,2
"Bumgarner, Madison",FF,S,91.6,called_strike,2-1,2
"Bumgarner, Madison",FC,B,86.3,ball,1-1,2
"Bumgarner, Madison",FF,B,92.4,ball,0-1,2
"Bumgarner, Madison",FC,S,86.3,swinging_strike,0-0,2
"Bumgarner, Madison",CU,S,76.5,swinging_strike_blocked,2-2,1
"Bumgarner, Madison",FC,B,86.4,ball,1-2,1
"Bumgarner, Madison",FF,S,91.7,called_strike,1-1,1
"Bumgarner, Madison",FF,S,92.2,called_strike,1-0,1
"Bumgarner, Madison",FF,B,93,ball,0-0,1
"Bumgarner, Madison",FC,X,88,hit_into_play,3-2,0
"Bumgarner, Madison",CU,B,77,ball,2-2,0
"Bumgarner, Madison",FC,S,86.5,called_strike,2-1,0
"Bumgarner, Madison",FF,S,92.1,foul,2-0,0
"Bumgarner, Madison",FC,B,86.8,ball,1-0,0
"Bumgarner, Madison",FF,B,92.2,ball,0-0,0
"Bumgarner, Madison",FF,X,93.8,hit_into_play,0-0,2
"Bumgarner, Madison",FF,X,93.2,hit_into_play,0-1,2
"Bumgarner, Madison",FC,S,88.1,foul,0-0,2
"Bumgarner, Madison",FF,X,90.9,hit_into_play,1-0,1
"Bumgarner, Madison",FC,B,86.8,blocked_ball,0-0,1
"Bumgarner, Madison",CU,X,75.7,hit_into_play,2-2,1
"Bumgarner, Madison",FC,S,88,foul,2-1,1
"Bumgarner, Madison",FC,B,87.9,ball,1-1,1
"Bumgarner, Madison",FF,B,92.5,ball,0-1,1
"Bumgarner, Madison",FF,S,93.4,foul,0-0,1
"Bumgarner, Madison",CH,X,83.4,hit_into_play,0-1,0
"Bumgarner, Madison",FF,S,92.7,foul,0-0,0
"Bumgarner, Madison",FF,X,93.3,hit_into_play,1-1,2
"Bumgarner, Madison",FF,S,92.4,foul,1-0,2
"Bumgarner, Madison",FF,B,92.3,ball,0-0,2
"Bumgarner, Madison",FC,X,86,hit_into_play,1-1,0
"Bumgarner, Madison",FC,S,86.8,swinging_strike,1-0,0
"Bumgarner, Madison",CU,B,75.3,ball,0-0,0
"Bumgarner, Madison",FF,X,93.1,hit_into_play,1-1,0
"Bumgarner, Madison",FC,S,87.8,foul,1-0,0
"Bumgarner, Madison",FC,B,87.8,ball,0-0,0
"Bumgarner, Madison",FF,X,92,hit_into_play,3-2,0
"Bumgarner, Madison",FF,S,91.5,foul,3-2,0
"Bumgarner, Madison",FC,S,86.9,swinging_strike,3-1,0
"Bumgarner, Madison",FF,S,90.8,called_strike,3-0,0
"Bumgarner, Madison",FC,B,86.7,ball,2-0,0
"Bumgarner, Madison",CU,B,72.6,ball,1-0,0
"Bumgarner, Madison",FC,B,86.7,ball,0-0,0
"Bumgarner, Madison",FC,X,84.9,hit_into_play,0-1,0
"Bumgarner, Madison",FC,S,85.2,foul,0-0,0
"Bumgarner, Madison",FC,X,86.7,hit_into_play,1-2,0
"Bumgarner, Madison",FF,S,92.8,foul,1-2,0
"Bumgarner, Madison",FC,S,86.7,foul,1-1,0
"Bumgarner, Madison",CH,B,84.3,ball,0-1,0
"Bumgarner, Madison",FF,S,92.6,called_strike,0-0,0
"Bumgarner, Madison",FC,X,88.1,hit_into_play,2-1,2
"Bumgarner, Madison",FF,B,94.6,ball,1-1,2
"Bumgarner, Madison",FF,S,94.2,swinging_strike,1-0,2
"Bumgarner, Madison",FF,B,93,ball,0-0,2
"Bumgarner, Madison",FC,X,86.8,hit_into_play,3-2,1
"Bumgarner, Madison",CU,B,75,ball,2-2,1
"Bumgarner, Madison",FF,B,92.7,ball,1-2,1
"Bumgarner, Madison",CU,S,76.3,foul,1-2,1
"Bumgarner, Madison",FF,S,92.8,foul,1-1,1
"Bumgarner, Madison",FC,S,88.4,called_strike,1-0,1
"Bumgarner, Madison",FC,B,87.2,ball,0-0,1
"Bumgarner, Madison",CH,X,82.8,hit_into_play,0-0,0
"Bumgarner, Madison",FF,X,94.3,hit_into_play,1-1,0
"Bumgarner, Madison",FF,B,92.7,ball,0-1,0
"Bumgarner, Madison",FF,S,93.2,foul,0-0,0
"Bumgarner, Madison",FC,X,88.9,hit_into_play,1-1,2
"Bumgarner, Madison",FF,S,94.2,swinging_strike,1-0,2
"Bumgarner, Madison",FF,B,94.7,ball,0-0,2
"Bumgarner, Madison",CU,S,77.1,swinging_strike_blocked,1-2,1
"Bumgarner, Madison",FF,B,93.3,ball,0-2,1
"Bumgarner, Madison",CU,S,76.5,foul,0-1,1
"Bumgarner, Madison",FF,S,94.2,foul,0-0,1
"Bumgarner, Madison",FC,X,87.5,hit_into_play,2-2,0
"Bumgarner, Madison",FF,S,93.2,foul,2-2,0
"Bumgarner, Madison",FC,B,88.8,ball,1-2,0
"Bumgarner, Madison",CU,S,74.9,called_strike,1-1,0
"Bumgarner, Madison",FC,S,88.3,swinging_strike,1-0,0
"Bumgarner, Madison",FF,B,92.8,ball,0-0,0
"Bumgarner, Madison",FF,S,92.7,swinging_strike,1-2,2
"Bumgarner, Madison",CU,S,77.1,swinging_strike,1-1,2
"Bumgarner, Madison",FF,S,93.8,called_strike,1-0,2
"Bumgarner, Madison",FF,B,94.7,ball,0-0,2
"Bumgarner, Madison",FF,X,93.6,hit_into_play,2-2,1
"Bumgarner, Madison",FC,S,88.6,foul,2-2,1
"Bumgarner, Madison",FC,S,89,swinging_strike,2-1,1
"Bumgarner, Madison",CH,B,85.5,ball,1-1,1
"Bumgarner, Madison",FF,B,93.1,ball,0-1,1
"Bumgarner, Madison",FF,S,93.6,foul,0-0,1
"Bumgarner, Madison",CU,S,76.2,swinging_strike,2-2,0
"Bumgarner, Madison",FF,B,93.7,ball,1-2,0
"Bumgarner, Madison",FF,S,92.8,swinging_strike,1-1,0
"Bumgarner, Madison",FF,S,93,foul,1-0,0
"Bumgarner, Madison",FF,B,92.4,ball,0-0,0
"Bumgarner, Madison",FF,X,91.9,hit_into_play,2-1,2
"Bumgarner, Madison",FF,S,93.1,called_strike,2-0,2
"Bumgarner, Madison",FF,B,93.8,ball,1-0,2
"Bumgarner, Madison",CU,B,75.6,blocked_ball,0-0,2
"Bumgarner, Madison",FC,X,87.3,hit_into_play,1-0,1
"Bumgarner, Madison",FF,B,90.5,ball,0-0,1
"Bumgarner, Madison",FC,X,86.9,hit_into_play,1-2,0
"Bumgarner, Madison",FF,S,94.3,foul,1-1,0
"Bumgarner, Madison",FF,S,94.6,swinging_strike,1-0,0
"Bumgarner, Madison",FF,B,94.1,ball,0-0,0
"Bumgarner, Madison",FC,B,87.3,ball,3-2,0
"Bumgarner, Madison",FC,S,88.7,foul,3-2,0
"Bumgarner, Madison",FC,S,88,foul,3-2,0
"Bumgarner, Madison",FC,B,88.6,ball,2-2,0
"Bumgarner, Madison",FF,B,93.1,ball,1-2,0
"Bumgarner, Madison",FC,S,88.4,foul,1-2,0
"Bumgarner, Madison",FC,S,87.7,swinging_strike,1-1,0
"Bumgarner, Madison",FC,S,87.7,swinging_strike,1-0,0
"Bumgarner, Madison",FF,B,92.8,ball,0-0,0
"Bumgarner, Madison",FF,X,92.4,hit_into_play,0-0,0
"Bumgarner, Madison",FF,X,92.5,hit_into_play,0-1,0
"Bumgarner, Madison",FC,S,88.2,foul,0-0,0
"Bumgarner, Madison",FF,S,91.3,swinging_strike,0-2,2
"Bumgarner, Madison",FF,S,92.4,foul,0-1,2
"Bumgarner, Madison",CU,S,75.5,called_strike,0-0,2
"Bumgarner, Madison",CH,X,83.5,hit_into_play,1-1,1
"Bumgarner, Madison",FC,S,85.4,foul,1-0,1
"Bumgarner, Madison",FC,B,86.9,ball,0-0,1
"Bumgarner, Madison",CH,X,84,hit_into_play,1-1,0
"Bumgarner, Madison",CU,B,72.8,ball,0-1,0
"Bumgarner, Madison",FC,S,86.4,called_strike,0-0,0
"Bumgarner, Madison",FF,X,92.7,hit_into_play,3-2,0
"Bumgarner, Madison",FC,B,86.8,ball,2-2,0
"Bumgarner, Madison",FF,B,92.4,ball,1-2,0
"Bumgarner, Madison",FC,B,86.4,ball,0-2,0
"Bumgarner, Madison",FC,S,85.8,swinging_strike,0-1,0
